latitude,longitude,sample_date,satellite_date,precip_3d_mm,wind_speed_ms,solar_rad_wm2
36.91279970761031,-121.74400453306389,2021-04-28,2021-02-18,2.02,0.73,4.573
36.772302351618336,-121.78800248315824,2021-04-28,2021-02-18,2.02,0.73,4.573
36.65679825703093,-121.61399944185068,2021-04-27,2021-02-18,1.03,1.18,4.573
36.70249958372769,-121.70900058979431,2021-04-28,2021-02-18,1.03,1.18,4.573
36.98930004528323,-121.53299541211376,2021-04-27,2021-02-18,0.91,0.87,4.573
36.7367989890308,-121.734002769401,2021-04-28,2021-02-18,1.03,1.18,4.573
36.9003008473575,-121.59600250999898,2021-04-27,2021-02-18,2.02,0.73,4.573
36.9766986257062,-121.5100042870822,2021-04-27,2021-02-18,0.91,0.87,4.573
36.96340158636481,-121.49099513929136,2021-04-27,2021-02-18,0.91,0.87,4.573
36.890499743242025,-121.80100076272902,2021-04-28,2021-02-18,2.02,0.73,4.573
38.31806310909852,-96.99138743505104,2021-04-26,2021-02-18,0.89,2.36,3.8138
36.86980059615193,-121.81500234003686,2021-04-28,2021-02-18,2.02,0.73,4.573
36.79619867416375,-121.78199607403926,2021-04-28,2021-02-18,2.02,0.73,4.573
36.98179983731133,-120.22099856825945,2021-04-14,2021-02-10,0.01,1.63,4.1352
35.01639753879242,-120.58599828498926,2021-04-20,2021-02-10,0.04,3.1,4.2658
34.955200835934924,-120.48699732340066,2021-04-20,2021-02-10,0.04,3.1,4.5298
34.945399731819464,-120.41699835506368,2021-04-20,2021-02-10,0.04,3.1,4.5298
35.02280080790517,-120.58599828498926,2021-04-20,2021-02-10,0.04,3.1,4.2658
35.124499525631116,-120.56900019177355,2021-04-20,2021-02-10,0.04,3.1,4.2658
35.246897390447145,-120.68199827156892,2021-04-20,2021-02-10,0.04,3.1,4.2658
37.88169993910935,-121.24899972512084,2021-04-21,2021-02-08,0.0,1.07,3.2071
38.24080026514545,-121.15200089990525,2021-04-20,2021-02-08,0.0,1.07,2.9957
38.15259924630829,-121.5010013620553,2021-04-20,2021-02-08,0.0,1.07,2.9957
38.04550055720662,-121.46900285289576,2021-04-20,2021-02-08,0.0,1.07,2.9957
38.0826002779713,-121.24099563872991,2021-04-20,2021-02-08,0.0,1.07,2.9957
37.96739940225552,-121.46399528241274,2021-04-20,2021-02-08,0.0,1.07,3.2071
38.11560208486785,-121.49400503250244,2021-04-20,2021-02-08,0.0,1.07,2.9957
37.88190059865675,-121.65199990102816,2021-04-21,2021-02-08,0.0,1.14,3.2071
38.133001497178405,-121.52200372801704,2021-04-20,2021-02-08,0.0,1.07,2.9957
38.06009965405561,-121.4989992256823,2021-04-20,2021-02-08,0.0,1.07,2.9957
38.07389611271498,-121.21199810457937,2021-04-20,2021-02-08,0.0,1.07,2.9957
37.871698175446475,-121.52599908256089,2021-04-21,2021-02-08,0.0,1.07,3.2071
41.049097517595136,-121.76200146491558,2021-03-24,2021-02-06,4.629999999999999,0.18,3.7829
35.35749647387576,-120.81199444458,2021-04-20,2021-02-05,0.12,2.44,4.4023
35.320699971982734,-120.80600141276418,2021-04-20,2021-02-05,0.12,2.44,4.4023
41.049097517595136,-121.76200146491558,2021-03-24,2021-02-01,32.650000000000006,0.48,2.479
37.006200038275786,-120.59999986229708,2021-03-19,2021-01-29,105.99999999999999,1.1,2.6318
37.81890241897367,-121.35800245037235,2021-04-21,2021-01-29,84.92,1.27,2.9273
37.74169754333431,-121.27800171837248,2021-04-21,2021-01-29,98.85,1.13,2.9273
37.006200038275786,-120.59999986229708,2021-03-19,2021-01-26,9.19,2.75,3.1546
37.006200038275786,-120.59999986229708,2021-03-09,2021-01-21,0.01,0.79,3.3979
41.049097517595136,-121.76200146491558,2021-03-24,2021-01-19,0.03,0.16,3.0667
37.515001304878176,-121.01200296323128,2021-03-10,2021-01-19,0.0,3.46,3.5498
37.320401675804746,-120.98300096997968,2021-03-09,2021-01-19,0.0,3.46,3.5153
37.45829937588256,-120.96700171539987,2021-03-10,2021-01-19,0.0,3.46,3.5153
37.44189880220797,-121.00300003820436,2021-03-10,2021-01-19,0.0,3.46,3.5498
37.6666999227164,-120.89800158569886,2021-03-10,2021-01-19,0.0,2.66,3.5153
37.13660198948275,-120.76199900356876,2021-03-09,2021-01-19,0.01,2.1,3.5153
37.307898356450885,-120.7819980717935,2021-03-10,2021-01-19,0.0,2.66,3.5153
37.295301395974896,-120.84999936285853,2021-03-09,2021-01-19,0.0,2.66,3.5153
37.33199979764476,-120.39399831182998,2021-03-10,2021-01-19,0.0,2.66,3.5153
37.36089923157214,-120.54900558264984,2021-03-10,2021-01-19,0.0,2.66,3.5153
37.24860123064216,-120.85099820149448,2021-03-09,2021-01-19,0.01,2.1,3.5153
37.11449822556084,-120.88999749930792,2021-03-09,2021-01-19,0.01,2.1,3.5153
36.03000025835226,-78.69275726516838,2021-03-10,2021-01-18,6.59,0.54,2.3232
36.03000025835225,-78.69325668448637,2021-03-10,2021-01-18,6.59,0.54,2.3232
37.263900406356534,-120.90599675388768,2021-02-24,2021-01-11,0.0,0.92,2.6496
33.473401423965385,-117.14299704769314,2021-02-24,2021-01-10,0.0,0.99,3.1445
37.263900406356534,-120.90599675388768,2021-02-24,2021-01-09,0.01,1.77,2.1542
33.473401423965385,-117.14299704769314,2021-02-24,2021-01-08,0.0,0.63,3.451
38.78499787591009,-121.65299873966411,2021-03-24,2020-12-30,2.2199999999999998,1.53,2.6388
39.16349975062974,-122.91599898114318,2021-02-22,2020-12-30,3.52,0.62,2.1602
37.006200038275786,-120.59999986229708,2021-02-09,2020-12-27,1.98,1.77,2.0194
37.006200038275786,-120.59999986229708,2021-02-09,2020-12-25,0.35,1.92,1.5886
37.006200038275786,-120.59999986229708,2021-02-09,2020-12-22,0.05,2.22,1.499
37.320401675804746,-120.98300096997968,2021-02-09,2020-12-20,6.83,1.25,2.2942
37.11449822556084,-120.88999749930792,2021-02-09,2020-12-20,4.22,1.15,2.2942
37.26159951021295,-120.90599675388768,2021-02-09,2020-12-20,6.96,0.89,2.2942
37.13660198948275,-120.76199900356876,2021-02-09,2020-12-20,4.22,1.15,2.2942
37.2764037257104,-120.95400343582908,2021-02-09,2020-12-20,6.83,1.25,2.2942
37.295301395974896,-120.84999936285853,2021-02-09,2020-12-20,6.96,0.89,2.2942
37.24860123064216,-120.85099820149448,2021-02-09,2020-12-20,4.22,1.15,2.2942
37.24860123064216,-120.85099820149448,2021-02-09,2020-12-17,4.29,2.65,1.7285
37.13660198948275,-120.76199900356876,2021-02-09,2020-12-17,4.29,2.65,1.7285
37.320401675804746,-120.98300096997968,2021-02-09,2020-12-17,7.279999999999999,2.86,1.7285
37.295301395974896,-120.84999936285853,2021-02-09,2020-12-17,7.17,1.95,1.7285
37.26159951021295,-120.90599675388768,2021-02-09,2020-12-17,7.17,1.95,1.7285
37.11449822556084,-120.88999749930792,2021-02-09,2020-12-17,4.29,2.65,1.7285
37.2764037257104,-120.95400343582908,2021-02-09,2020-12-17,7.279999999999999,2.86,1.7285
37.295301395974896,-120.84999936285853,2021-02-09,2020-12-15,20.869999999999997,0.74,2.4756
37.11449822556084,-120.88999749930792,2021-02-09,2020-12-15,12.510000000000002,1.01,2.4756
37.2764037257104,-120.95400343582908,2021-02-09,2020-12-15,18.86,1.14,2.4756
37.320401675804746,-120.98300096997968,2021-02-09,2020-12-15,18.86,1.14,2.4756
37.13660198948275,-120.76199900356876,2021-02-09,2020-12-15,12.510000000000002,1.01,2.4756
37.24860123064216,-120.85099820149448,2021-02-09,2020-12-15,12.510000000000002,1.01,2.4756
37.26159951021295,-120.90599675388768,2021-02-09,2020-12-15,20.869999999999997,0.74,2.4756
39.16349975062974,-122.91599898114318,2021-01-20,2020-12-05,0.02,0.54,1.9186
39.16349975062974,-122.91599898114318,2021-01-20,2020-12-03,0.0,0.57,2.4866
37.006200038275786,-120.59999986229708,2021-01-12,2020-12-02,0.0,0.9,2.9448
37.006200038275786,-120.59999986229708,2021-01-12,2020-11-30,0.0,1.61,3.0924
37.44189880220797,-121.00300003820436,2021-01-12,2020-11-30,0.0,1.57,3.1224
37.45829937588256,-120.96700171539987,2021-01-12,2020-11-30,0.0,1.57,3.0924
37.26159951021295,-120.90599675388768,2021-01-12,2020-11-30,0.0,1.29,3.0924
37.320401675804746,-120.98300096997968,2021-01-12,2020-11-30,0.0,1.57,3.0924
37.515001304878176,-121.01200296323128,2021-01-12,2020-11-30,0.0,1.57,3.1224
37.24860123064216,-120.85099820149448,2021-01-12,2020-11-30,0.0,1.61,3.0924
37.11449822556084,-120.88999749930792,2021-01-12,2020-11-30,0.0,1.61,3.0924
37.13660198948275,-120.76199900356876,2021-01-12,2020-11-30,0.0,1.61,3.0924
37.3977982927894,-120.96000092674596,2021-01-12,2020-11-30,0.0,1.57,3.0924
37.295301395974896,-120.84999936285853,2021-01-12,2020-11-30,0.0,1.29,3.0924
37.2764037257104,-120.95400343582908,2021-01-12,2020-11-30,0.0,1.57,3.0924
37.006200038275786,-120.59999986229708,2021-01-12,2020-11-27,0.0,0.79,3.3214
37.24860123064216,-120.85099820149448,2021-01-12,2020-11-27,0.0,0.79,3.3214
37.2764037257104,-120.95400343582908,2021-01-12,2020-11-27,0.0,0.98,3.3214
37.13660198948275,-120.76199900356876,2021-01-12,2020-11-27,0.0,0.79,3.3214
37.295301395974896,-120.84999936285853,2021-01-12,2020-11-27,0.0,0.95,3.3214
37.44189880220797,-121.00300003820436,2021-01-12,2020-11-27,0.0,0.98,3.3463
37.11449822556084,-120.88999749930792,2021-01-12,2020-11-27,0.0,0.79,3.3214
37.26159951021295,-120.90599675388768,2021-01-12,2020-11-27,0.0,0.95,3.3214
37.436298171284854,-120.03600384285512,2021-01-29,2020-11-27,0.0,1.25,3.3214
37.320401675804746,-120.98300096997968,2021-01-12,2020-11-27,0.0,0.98,3.3214
37.515001304878176,-121.01200296323128,2021-01-12,2020-11-27,0.0,0.98,3.3463
37.45829937588256,-120.96700171539987,2021-01-12,2020-11-27,0.0,0.98,3.3214
37.3977982927894,-120.96000092674596,2021-01-12,2020-11-27,0.0,0.98,3.3214
36.9766986257062,-121.5100042870822,2020-12-28,2020-10-31,0.0,0.99,4.3534
36.96340158636481,-121.49099513929136,2020-12-28,2020-10-31,0.0,0.99,4.3534
36.98930004528323,-121.53299541211376,2020-12-28,2020-10-31,0.0,0.99,4.3534
36.95990119203786,-121.53500200758782,2020-12-28,2020-10-31,0.0,0.99,4.3534
37.36089923157214,-120.54900558264984,2020-12-08,2020-10-28,0.0,1.05,4.2005
34.63000305520818,-78.5799999768299,2020-12-16,2020-10-27,16.34,0.54,3.8285
36.86980059615193,-121.81500234003686,2020-12-29,2020-10-26,0.04,1.32,4.6572
36.79619867416375,-121.78199607403926,2020-12-29,2020-10-26,0.04,1.32,4.6572
37.45829937588256,-120.96700171539987,2020-12-08,2020-10-26,0.0,2.61,4.4729
37.3977982927894,-120.96000092674596,2020-12-08,2020-10-26,0.0,2.61,4.4729
37.36089923157214,-120.54900558264984,2020-12-08,2020-10-26,0.0,1.85,4.4729
37.44189880220797,-121.00300003820436,2020-12-08,2020-10-26,0.0,2.61,4.591
36.772302351618336,-121.78800248315824,2020-12-29,2020-10-26,0.04,1.32,4.6572
36.91279970761031,-121.74400453306389,2020-12-28,2020-10-26,0.04,1.32,4.6572
36.8739029691211,-121.74500337169984,2020-12-29,2020-10-26,0.04,1.32,4.6572
36.72539706763714,-121.73000295575604,2020-12-29,2020-10-26,0.08,2.55,4.6572
36.94250177972731,-121.44499951192506,2020-12-28,2020-10-26,0.0,1.87,4.6572
36.904398761225615,-121.75000202398076,2020-12-29,2020-10-26,0.04,1.32,4.6572
36.65679825703093,-121.61399944185068,2020-12-28,2020-10-26,0.08,2.55,4.6572
36.7517994049746,-121.74199793758984,2020-12-29,2020-10-26,0.04,1.32,4.6572
36.70249958372769,-121.70900058979431,2020-12-29,2020-10-26,0.08,2.55,4.6572
36.9003008473575,-121.59600250999898,2020-12-28,2020-10-26,0.04,1.32,4.6572
36.759299612946485,-121.75499621716064,2020-12-29,2020-10-26,0.04,1.32,4.6572
36.87540122707506,-121.56099856672942,2020-12-28,2020-10-26,0.0,1.87,4.6572
37.263900406356534,-120.90599675388768,2020-12-03,2020-10-23,0.0,1.6,3.9674
37.3977982927894,-120.96000092674596,2020-12-08,2020-10-23,0.0,1.95,3.9674
37.45829937588256,-120.96700171539987,2020-12-08,2020-10-23,0.0,1.95,3.9674
37.44189880220797,-121.00300003820436,2020-12-08,2020-10-23,0.0,1.95,4.4654
34.63000305520818,-78.5799999768299,2020-12-16,2020-10-22,0.27,1.17,3.5587
37.263900406356534,-120.90599675388768,2020-12-03,2020-10-21,0.0,1.29,4.0733
36.03000025835226,-78.69251201461044,2020-12-09,2020-10-20,0.11,0.34,4.4028
36.03000025835226,-78.69201259529245,2020-12-09,2020-10-20,0.11,0.34,4.4028
36.03000025835226,-78.69101821575754,2020-12-09,2020-10-20,0.11,0.34,4.4028
36.03000025835226,-78.69151763507553,2020-12-09,2020-10-20,0.11,0.34,4.4028
38.760499574722466,-75.20283290748687,2020-12-09,2020-10-17,25.84,3.96,4.8024
35.35749647387576,-120.81199444458,2020-12-08,2020-10-13,0.05,2.03,5.2008
35.320699971982734,-120.80600141276418,2020-12-08,2020-10-13,0.05,2.03,5.2008
37.263900406356534,-120.90599675388768,2020-11-19,2020-10-11,0.06,3.01,4.7988
34.44599825023773,-119.87599791975433,2020-12-10,2020-10-08,0.0,2.98,3.859
34.43839994204266,-119.90599875164192,2020-12-10,2020-10-08,0.0,2.98,3.859
37.263900406356534,-120.90599675388768,2020-11-19,2020-10-06,0.0,1.4,3.9934
34.84999726478098,-78.83000393649239,2020-11-25,2020-10-05,0.12,1.52,5.117
37.263900406356534,-120.90599675388768,2020-11-19,2020-10-03,0.0,1.37,3.7032
34.67660066121668,-120.55300093719376,2020-12-09,2020-10-03,0.0,3.53,4.5566
34.955200835934924,-120.48699732340066,2020-12-09,2020-10-03,0.0,2.6,4.5566
35.01639753879242,-120.58599828498926,2020-12-08,2020-10-03,0.0,2.6,4.2852
34.95759983230168,-120.63099507371956,2020-12-08,2020-10-03,0.0,2.6,4.5566
34.963797982765975,-120.64200013511947,2020-12-08,2020-10-03,0.0,2.6,4.5566
34.945399731819464,-120.41699835506368,2020-12-09,2020-10-03,0.0,2.6,4.5566
35.02280080790517,-120.58599828498926,2020-12-08,2020-10-03,0.0,2.6,4.2852
34.64390207319177,-120.4300010937355,2020-12-09,2020-10-03,0.0,3.53,4.5566
35.124499525631116,-120.56900019177355,2020-12-08,2020-10-03,0.0,2.6,4.2852
34.94139991817451,-120.57300000541848,2020-12-08,2020-10-03,0.0,2.6,4.5566
36.03000025835226,-78.69076850609855,2020-11-17,2020-10-02,36.45,0.31,5.1259
34.84999726478098,-78.83000393649239,2020-11-25,2020-10-02,37.32,2.64,5.4571
36.03000025835226,-78.69002383622262,2020-11-17,2020-09-30,36.68000000000001,0.3,5.6616
34.63000305520818,-78.5799999768299,2020-11-24,2020-09-30,36.84,1.39,5.9383
36.03000025835226,-78.69076850609855,2020-11-17,2020-09-30,36.68000000000001,0.3,5.6616
37.36089923157214,-120.54900558264984,2020-11-10,2020-09-28,0.0,1.19,4.896
37.41249994896262,-120.75900248766082,2020-11-10,2020-09-28,0.0,1.19,4.896
37.372501812513214,-120.92299484710342,2020-11-10,2020-09-28,0.0,1.19,4.896
37.39059684458809,-120.95799879037298,2020-11-10,2020-09-28,0.0,0.8,4.896
37.25829977543341,-120.47499788246584,2020-11-10,2020-09-28,0.0,1.19,4.896
37.6666999227164,-120.89800158569886,2020-11-10,2020-09-28,0.0,1.19,4.896
37.45829937588256,-120.96700171539987,2020-11-10,2020-09-28,0.0,0.8,4.896
37.36089923157214,-120.54900558264984,2020-11-10,2020-09-26,0.0,3.6,5.473
37.45829937588256,-120.96700171539987,2020-11-10,2020-09-26,0.0,3.66,5.473
37.41249994896262,-120.75900248766082,2020-11-10,2020-09-26,0.0,3.6,5.473
37.6666999227164,-120.89800158569886,2020-11-10,2020-09-26,0.0,3.6,5.473
37.39059684458809,-120.95799879037298,2020-11-10,2020-09-26,0.0,3.66,5.473
37.372501812513214,-120.92299484710342,2020-11-10,2020-09-26,0.0,3.6,5.473
37.25829977543341,-120.47499788246584,2020-11-10,2020-09-26,0.0,3.6,5.473
34.40999992743326,-78.30000410348192,2020-12-14,2020-09-22,0.03,0.29,6.2906
37.96739940225552,-121.46399528241274,2020-11-17,2020-09-21,0.04,2.1,5.76
37.81890241897367,-121.35800245037235,2020-11-17,2020-09-21,0.04,2.1,5.76
38.3067994198375,-121.69300133521456,2020-11-18,2020-09-21,0.0,2.42,5.5814
38.78499787591009,-121.65299873966411,2020-11-18,2020-09-21,0.0,1.75,5.5814
38.0826002779713,-121.24099563872991,2020-11-17,2020-09-21,0.04,2.1,5.5814
37.871698175446475,-121.52599908256089,2020-11-17,2020-09-21,0.04,2.1,5.76
38.15259924630829,-121.5010013620553,2020-11-17,2020-09-21,0.04,2.1,5.5814
38.30700007938491,-121.79399997407512,2020-11-18,2020-09-21,0.0,2.42,5.5814
38.76866864785238,-75.31788217376682,2020-11-11,2020-09-19,12.42,3.57,4.956
41.955298329181666,-73.44480110345845,2020-11-10,2020-09-12,8.75,0.0,5.933
37.263900406356534,-120.90599675388768,2020-10-22,2020-09-11,0.0,1.24,4.1429
37.263900406356534,-120.90599675388768,2020-10-22,2020-09-08,0.0,2.42,6.5815
38.760499574722466,-75.20283290748687,2020-11-11,2020-09-07,6.54,2.81,6.2726
38.48312119369287,-75.12969027290718,2020-11-10,2020-09-07,9.68,2.72,6.2726
37.263900406356534,-120.90599675388768,2020-10-22,2020-09-06,0.0,1.59,5.5704
37.41249994896262,-120.75900248766082,2020-10-13,2020-09-01,0.0,2.05,6.0756
37.24860123064216,-120.85099820149448,2020-10-13,2020-09-01,0.0,2.57,6.0756
37.6666999227164,-120.89800158569886,2020-10-13,2020-09-01,0.0,2.05,6.0756
37.2764037257104,-120.95400343582908,2020-10-13,2020-09-01,0.0,2.68,6.0756
37.26159951021295,-120.90599675388768,2020-10-13,2020-09-01,0.0,2.05,6.0756
37.25829977543341,-120.47499788246584,2020-10-14,2020-09-01,0.0,2.05,6.0756
37.45829937588256,-120.96700171539987,2020-10-13,2020-09-01,0.0,2.68,6.0756
37.295301395974896,-120.84999936285853,2020-10-13,2020-09-01,0.0,2.05,6.0756
37.11449822556084,-120.88999749930792,2020-10-13,2020-09-01,0.0,2.57,6.0756
37.13660198948275,-120.76199900356876,2020-10-13,2020-09-01,0.0,2.57,6.0756
37.006200038275786,-120.59999986229708,2020-10-13,2020-09-01,0.0,2.57,6.0756
41.48517084601582,-79.44976547370872,2020-10-15,2020-08-31,27.85,0.0,3.7454
41.47415686641381,-79.43649072987262,2020-10-15,2020-08-31,27.85,0.0,3.7454
38.76866864785238,-75.31788217376682,2020-10-14,2020-08-30,34.49,2.24,6.6631
38.77848312927101,-75.30981565996113,2020-10-14,2020-08-30,32.35,4.02,6.6631
37.36089923157214,-120.54900558264984,2020-10-13,2020-08-29,0.0,2.18,6.6674
37.25829977543341,-120.47499788246584,2020-10-14,2020-08-29,0.0,2.18,6.6674
41.47415686641381,-79.43649072987262,2020-10-15,2020-08-29,33.32,0.0,3.7397
41.48517084601582,-79.44976547370872,2020-10-15,2020-08-29,33.32,0.0,3.7397
37.320401675804746,-120.98300096997968,2020-10-13,2020-08-27,0.02,2.41,7.165
37.88169993910935,-121.24899972512084,2020-10-20,2020-08-22,0.0,2.05,5.6986
38.15259924630829,-121.5010013620553,2020-10-20,2020-08-22,0.0,2.05,5.9633
37.88190059865675,-121.65199990102816,2020-10-20,2020-08-22,0.0,2.92,5.6986
37.871698175446475,-121.52599908256089,2020-10-20,2020-08-22,0.0,2.05,5.6986
37.77049887703852,-121.29199883657924,2020-10-20,2020-08-22,0.0,2.05,5.6986
42.02737969771062,-78.96709008017848,2020-10-09,2020-08-21,0.64,0.29,6.5414
36.3377005265453,-121.20500177502652,2020-09-28,2020-08-17,0.060000000000000005,2.82,6.7214
37.6399007253852,-121.77999839676733,2020-10-13,2020-08-17,0.7,2.4,6.1188
37.60029944892955,-121.22399754551418,2020-10-13,2020-08-17,0.18000000000000002,4.26,6.1188
37.51380180669481,-121.16000498629616,2020-10-13,2020-08-17,0.18000000000000002,4.26,6.1188
37.55820107588396,-121.16400034084008,2020-10-13,2020-08-17,0.18000000000000002,4.26,6.1188
36.3377005265453,-121.20500177502652,2020-09-28,2020-08-14,0.28,1.45,7.0308
36.03000025835226,-78.68977412656363,2020-10-13,2020-08-13,11.77,0.19,5.1458
36.03000025835226,-78.6892791663467,2020-10-13,2020-08-13,11.77,0.19,5.1458
37.263900406356534,-120.90599675388768,2020-09-23,2020-08-12,0.01,1.84,7.7434
36.03000025835226,-78.6892791663467,2020-10-13,2020-08-11,22.470000000000002,0.15,6.2215
36.03000025835226,-78.68977412656363,2020-10-13,2020-08-11,22.470000000000002,0.15,6.2215
42.02737969771062,-78.96709008017848,2020-09-22,2020-08-11,0.27,0.05,5.6551
42.7897209911109,-109.01750271237562,2020-09-18,2020-08-10,0.35000000000000003,1.97,6.857
42.02737969771062,-78.96709008017848,2020-09-22,2020-08-09,2.8800000000000003,0.13,6.3406
37.263900406356534,-120.90599675388768,2020-09-23,2020-08-09,0.0,2.39,7.5017
42.7897209911109,-109.01750271237562,2020-09-18,2020-08-07,0.77,3.03,7.4069
35.42649660357678,-118.83200196741424,2020-09-15,2020-08-06,0.0,2.16,8.2524
42.7897209911109,-109.01750271237562,2020-09-18,2020-08-05,0.61,1.65,7.2199
35.42649660357678,-118.83200196741424,2020-09-15,2020-08-04,0.0,2.13,8.0957
41.80656055444293,-76.66047736904989,2020-09-21,2020-08-03,1.69,0.01,5.7638
36.98930004528323,-121.53299541211376,2020-09-29,2020-08-02,0.0,3.27,7.9709
36.96340158636481,-121.49099513929136,2020-09-29,2020-08-02,0.0,3.27,7.9709
36.91279970761031,-121.74400453306389,2020-09-29,2020-08-02,0.0,1.13,7.9709
36.65679825703093,-121.61399944185068,2020-09-28,2020-08-02,0.0,2.16,7.9709
36.9766986257062,-121.5100042870822,2020-09-29,2020-08-02,0.0,3.27,7.9709
36.904398761225615,-121.75000202398076,2020-09-29,2020-08-02,0.0,1.13,7.9709
36.7517994049746,-121.74199793758984,2020-09-29,2020-08-02,0.0,1.13,7.9709
37.36089923157214,-120.54900558264984,2020-09-10,2020-08-02,0.0,2.63,8.2114
37.25829977543341,-120.47499788246584,2020-09-10,2020-08-02,0.0,2.63,8.2114
36.8739029691211,-121.74500337169984,2020-09-29,2020-08-02,0.0,1.13,7.9709
36.759299612946485,-121.75499621716064,2020-09-29,2020-08-02,0.0,1.13,7.9709
36.70850153374563,-121.74899872624376,2020-09-29,2020-08-02,0.0,2.16,7.9709
36.7367989890308,-121.734002769401,2020-09-29,2020-08-02,0.0,2.16,7.9709
36.9003008473575,-121.59600250999898,2020-09-29,2020-08-02,0.0,1.13,7.9709
36.79619867416375,-121.78199607403926,2020-09-29,2020-08-02,0.0,1.13,7.9709
36.94250177972731,-121.44499951192506,2020-09-29,2020-08-02,0.0,3.27,7.9709
36.772302351618336,-121.78800248315824,2020-09-29,2020-08-02,0.0,1.13,7.9709
36.629102780387974,-121.68800268293364,2020-09-28,2020-08-02,0.0,2.16,7.9709
36.87540122707506,-121.56099856672942,2020-09-29,2020-08-02,0.0,3.27,7.9709
36.72539706763714,-121.73000295575604,2020-09-29,2020-08-02,0.0,2.16,7.9709
36.70249958372769,-121.70900058979431,2020-09-29,2020-08-02,0.0,2.16,7.9709
36.86980059615193,-121.81500234003686,2020-09-29,2020-08-02,0.0,1.13,7.9709
36.06000109023984,-75.99999978011454,2020-09-24,2020-07-31,19.43,2.4,5.6323
37.36089923157214,-120.54900558264984,2020-09-10,2020-07-30,0.02,2.58,8.4101
37.25829977543341,-120.47499788246584,2020-09-10,2020-07-30,0.02,2.58,8.4101
37.006200038275786,-120.59999986229708,2020-09-08,2020-07-30,0.0,3.13,8.4101
37.24860123064216,-120.85099820149448,2020-09-08,2020-07-30,0.0,3.13,8.4101
37.45829937588256,-120.96700171539987,2020-09-08,2020-07-30,0.01,3.09,8.4101
37.13660198948275,-120.76199900356876,2020-09-08,2020-07-30,0.0,3.13,8.4101
37.26159951021295,-120.90599675388768,2020-09-08,2020-07-30,0.02,2.58,8.4101
37.295301395974896,-120.84999936285853,2020-09-08,2020-07-30,0.02,2.58,8.4101
37.39059684458809,-120.95799879037298,2020-09-08,2020-07-30,0.01,3.09,8.4101
37.11449822556084,-120.88999749930792,2020-09-08,2020-07-30,0.0,3.13,8.4101
37.320401675804746,-120.98300096997968,2020-09-08,2020-07-30,0.01,3.09,8.4101
37.6666999227164,-120.89800158569886,2020-09-08,2020-07-30,0.02,2.58,8.4101
37.2764037257104,-120.95400343582908,2020-09-08,2020-07-30,0.01,3.09,8.4101
37.320401675804746,-120.98300096997968,2020-09-08,2020-07-28,0.01,3.14,8.1564
37.295301395974896,-120.84999936285853,2020-09-08,2020-07-28,0.03,2.8,8.1564
37.13660198948275,-120.76199900356876,2020-09-08,2020-07-28,0.0,3.51,8.1564
37.39059684458809,-120.95799879037298,2020-09-08,2020-07-28,0.01,3.14,8.1564
37.6666999227164,-120.89800158569886,2020-09-08,2020-07-28,0.03,2.8,8.1564
37.25829977543341,-120.47499788246584,2020-09-10,2020-07-28,0.03,2.8,8.1564
37.36089923157214,-120.54900558264984,2020-09-10,2020-07-28,0.03,2.8,8.1564
37.2764037257104,-120.95400343582908,2020-09-08,2020-07-28,0.01,3.14,8.1564
37.26159951021295,-120.90599675388768,2020-09-08,2020-07-28,0.03,2.8,8.1564
38.30700007938491,-121.79399997407512,2020-09-24,2020-07-28,0.0,3.38,8.1055
37.24860123064216,-120.85099820149448,2020-09-08,2020-07-28,0.0,3.51,8.1564
37.006200038275786,-120.59999986229708,2020-09-08,2020-07-28,0.0,3.51,8.1564
37.45829937588256,-120.96700171539987,2020-09-08,2020-07-28,0.01,3.14,8.1564
37.11449822556084,-120.88999749930792,2020-09-08,2020-07-28,0.0,3.51,8.1564
35.639998362015774,-78.80000310460481,2020-09-24,2020-07-27,8.66,1.6,7.4345
39.30999013843755,-80.03402364833752,2020-09-22,2020-07-27,4.23,0.0,6.2333
39.26415949781023,-79.95166405188039,2020-09-22,2020-07-27,4.23,0.0,6.6893
39.26749044629715,-79.99721822824239,2020-09-22,2020-07-27,4.23,0.0,6.6893
39.274156802372055,-79.95999811174927,2020-09-22,2020-07-27,4.23,0.0,6.6893
39.26304918164792,-80.00582875237659,2020-09-22,2020-07-27,4.23,0.0,6.2333
42.02737969771062,-78.96709008017848,2020-09-14,2020-07-27,5.34,0.04,5.8745
38.760499574722466,-75.20283290748687,2020-09-16,2020-07-26,18.89,3.23,7.3018
38.48312119369287,-75.12969027290718,2020-09-15,2020-07-26,21.240000000000002,2.74,7.3018
43.69160093377664,-109.99787175178412,2020-09-22,2020-07-26,7.2299999999999995,0.32,7.8156
43.76966641591932,-110.02622271628194,2020-09-22,2020-07-26,7.430000000000001,0.5,8.1072
38.76866864785238,-75.31788217376682,2020-09-16,2020-07-26,22.56,2.35,7.3018
35.246897390447145,-120.68199827156892,2020-09-22,2020-07-25,0.0,2.66,7.8173
34.95759983230168,-120.63099507371956,2020-09-22,2020-07-25,0.0,2.66,6.2124
39.26415949781023,-79.95166405188039,2020-09-22,2020-07-25,14.590000000000002,0.24,6.7726
39.274156802372055,-79.95999811174927,2020-09-22,2020-07-25,14.590000000000002,0.24,6.7726
39.26749044629715,-79.99721822824239,2020-09-22,2020-07-25,14.590000000000002,0.24,6.7726
